18125455,/data/provider/raywhite/2017-10-26/11/commaus_25740_2017-10-26_10-35-23_2478318.xml
ETE17676752,/data/provider/raywhite/2017-10-25/14/commaus_28443_2017-10-25_13-35-28_2475999.xml
MGB21489,/data/provider/raywhite/2017-09-12/07/commaus_26867_2017-09-12_06-35-17_2378014.xml
MNG21346,/data/provider/raywhite/2017-10-20/05/commaus_23605_2017-10-20_04-35-15_2463814.xml
ITY17724808,/data/provider/raywhite/2017-10-23/16/commaus_27675_2017-10-23_15-35-27_2470606.xml
CTM11239123,/data/provider/raywhite/2017-10-23/11/commaus_26532_2017-10-23_07-35-19_2468334.xml
QGA3405389,/data/provider/raywhite/2017-10-15/02/commaus_23322_2017-10-15_01-37-16_2451047.xml
MNG21345,/data/provider/raywhite/2017-12-06/04/commaus_23605_2017-12-06_03-35-15_2575103.xml
17578487,/data/provider/raywhite/2017-12-23/15/commaus_26638_2017-12-23_14-35-17_2608518.xml
17953204,/data/provider/raywhite/2017-11-06/12/commaus_26624_2017-11-06_11-35-36_2503707.xml
8205417,/data/provider/raywhite/2017-12-19/17/commaus_26458_2017-12-19_16-35-19_2602336.xml
11308737,/data/provider/raywhite/2017-12-10/13/commaus_26638_2017-12-10_12-35-14_2584068.xml
10846006,/data/provider/raywhite/2017-11-20/19/commaus_25735_2017-11-20_18-35-19_2539228.xml
17305073,/data/provider/raywhite/2017-11-17/10/commaus_25753_2017-11-17_09-35-36_2532333.xml
17939143,/data/provider/raywhite/2017-09-15/17/commaus_26836_2017-09-15_16-35-20_2388102.xml
BSC8611358,/data/provider/raywhite/2017-10-23/15/commaus_26559_2017-10-23_14-35-30_2470345.xml
CLN18148117,/data/provider/raywhite/2017-12-24/02/commaus_24249_2017-12-24_01-35-30_2608691.xml
16842071,/data/provider/raywhite/2017-12-08/20/commaus_26320_2017-12-08_19-35-14_2582481.xml
DMR21865,/data/provider/raywhite/2017-12-25/02/commaus_23635_2017-12-25_01-35-16_2609075.xml
DMR21862,/data/provider/raywhite/2017-12-25/02/commaus_23635_2017-12-25_01-35-16_2609075.xml
PUN18348047,/data/provider/raywhite/2017-12-24/02/commaus_25634_2017-12-24_01-35-20_2608614.xml
MGB21498,/data/provider/raywhite/2017-11-29/06/commaus_26867_2017-11-29_05-35-18_2559375.xml
KRT17531105,/data/provider/raywhite/2017-09-22/12/commaus_24820_2017-09-22_11-35-27_2402508.xml
MGB21493,/data/provider/raywhite/2017-09-19/07/commaus_26867_2017-09-19_06-35-17_2393237.xml
16995193,/data/provider/raywhite/2017-11-26/22/commaus_26836_2017-11-26_21-35-14_2552762.xml
SPD17731422,/data/provider/raywhite/2017-10-15/02/commaus_26337_2017-10-15_01-37-34_2451151.xml
HVN20309,/data/provider/raywhite/2017-12-28/01/commaus_28123_2017-12-28_00-35-14_2609867.xml
18302050,/data/provider/raywhite/2017-11-29/16/commaus_26638_2017-11-29_15-35-28_2561579.xml
ANU17885766,/data/provider/raywhite/2017-09-14/16/commaus_28163_2017-09-14_15-35-19_2385467.xml
UMT13527127,/data/provider/raywhite/2017-10-19/14/commaus_25449_2017-10-19_06-35-31_2461205.xml
TCM22061,/data/provider/raywhite/2017-10-20/07/commaus_26057_2017-10-20_06-35-20_2463900.xml
MNG21334,/data/provider/raywhite/2017-12-06/05/commaus_23605_2017-12-06_04-35-15_2575113.xml
CRP18055495,/data/provider/raywhite/2017-12-24/02/commaus_23062_2017-12-24_01-35-29_2608679.xml
MNG21332,/data/provider/raywhite/2017-09-02/10/commaus_23605_2017-09-02_09-35-15_2358568.xml
ETE17583154,/data/provider/raywhite/2017-11-07/12/commaus_28443_2017-11-07_11-35-18_2506502.xml
CCM22265,/data/provider/raywhite/2017-12-20/05/commaus_23713_2017-12-20_04-35-15_2602541.xml
PAH22214,/data/provider/raywhite/2017-09-06/06/commaus_25659_2017-09-06_05-35-15_2365743.xml
NBL17074669,/data/provider/raywhite/2017-12-17/02/commaus_28375_2017-12-17_01-36-48_2597560.xml
IGG8899802,/data/provider/raywhite/2017-10-18/14/commaus_26434_2017-10-18_13-35-24_2459860.xml
TEF5884354,/data/provider/raywhite/2017-10-17/08/commaus_24366_2017-10-17_07-35-38_2455471.xml
17982185,/data/provider/raywhite/2017-09-26/16/commaus_25780_2017-09-26_15-35-28_2410910.xml
SHI24300,/data/provider/raywhite/2017-12-23/09/commaus_23725_2017-12-23_08-35-18_2608342.xml
YEL17301474,/data/provider/raywhite/2017-09-18/15/commaus_28202_2017-09-18_14-35-20_2392331.xml
NRD17303111,/data/provider/raywhite/2017-10-23/14/commaus_24678_2017-10-23_13-35-24_2470012.xml
SRC6575120,/data/provider/raywhite/2017-10-19/15/commaus_26038_2017-10-19_14-35-32_2463095.xml
18125475,/data/provider/raywhite/2017-10-26/11/commaus_25740_2017-10-26_10-35-23_2478318.xml
SHI24309,/data/provider/raywhite/2017-12-21/02/commaus_23725_2017-12-21_01-35-22_2604475.xml
18455479,/data/provider/raywhite/2017-12-22/12/commaus_26836_2017-12-22_11-35-23_2607519.xml
SWI18190077,/data/provider/raywhite/2017-12-27/12/commaus_27603_2017-12-27_11-35-19_2609576.xml
QMO9079480,/data/provider/raywhite/2017-12-24/02/commaus_24625_2017-12-24_01-35-31_2608694.xml
STP18072523,/data/provider/raywhite/2017-12-24/02/commaus_26066_2017-12-24_01-35-19_2608609.xml
MNG21329,/data/provider/raywhite/2017-09-19/06/commaus_23605_2017-09-19_05-35-17_2393186.xml
18123831,/data/provider/raywhite/2017-10-25/18/commaus_26615_2017-10-25_17-35-18_2476723.xml
GLW18002760,/data/provider/raywhite/2017-12-21/02/commaus_24682_2017-12-21_01-35-23_2604495.xml
17069415,/data/provider/raywhite/2017-10-04/14/commaus_26891_2017-10-04_13-35-24_2427263.xml
17069412,/data/provider/raywhite/2017-11-20/16/commaus_26320_2017-11-20_15-35-22_2539031.xml
SRC8384750,/data/provider/raywhite/2017-08-29/07/commaus_26434_2017-08-29_06-35-22_2348281.xml
17820360,/data/provider/raywhite/2017-08-23/13/commaus_25695_2017-08-23_12-35-23_2337476.xml
FAI10632147,/data/provider/raywhite/2017-10-07/07/commaus_24575_2017-10-07_06-35-15_2433769.xml
BRO16964101,/data/provider/raywhite/2017-12-18/02/commaus_23058_2017-12-18_01-36-00_2598013.xml
9371088,/data/provider/raywhite/2017-11-21/19/commaus_25735_2017-11-21_18-35-15_2542122.xml
ARM16072267,/data/provider/raywhite/2017-12-21/14/commaus_24133_2017-12-21_13-35-31_2606034.xml
18167705,/data/provider/raywhite/2017-11-04/16/commaus_26634_2017-11-04_15-35-17_2500530.xml
17939125,/data/provider/raywhite/2017-09-14/18/commaus_26836_2017-09-14_17-35-15_2385721.xml
ELB18059271,/data/provider/raywhite/2017-12-17/02/commaus_23808_2017-12-17_01-36-27_2597357.xml
BLD18091508,/data/provider/raywhite/2017-12-18/02/commaus_27240_2017-12-18_01-36-01_2598021.xml
BYF23059,/data/provider/raywhite/2017-10-19/14/commaus_24088_2017-10-19_09-35-39_2461885.xml
ETE18307051,/data/provider/raywhite/2017-12-20/07/commaus_28443_2017-12-20_06-35-18_2602620.xml
10115975,/data/provider/raywhite/2017-11-20/19/commaus_26836_2017-11-20_18-35-15_2539211.xml
17360054,/data/provider/raywhite/2017-11-28/11/commaus_26320_2017-11-28_10-35-27_2557580.xml
MMN17523997,/data/provider/raywhite/2017-09-06/09/commaus_28692_2017-09-06_08-35-28_2366183.xml
HVN20327,/data/provider/raywhite/2017-10-25/05/commaus_28123_2017-10-25_04-35-19_2473989.xml
13153270,/data/provider/raywhite/2017-10-01/11/commaus_25753_2017-10-01_10-35-13_2420557.xml
17527254,/data/provider/raywhite/2017-10-23/17/commaus_25788_2017-10-23_16-35-20_2470722.xml
CLA18231001,/data/provider/raywhite/2017-12-24/02/commaus_26588_2017-12-24_01-35-40_2608821.xml
ROA18303727,/data/provider/raywhite/2017-11-28/15/commaus_23879_2017-11-28_14-35-24_2558617.xml
9642409,/data/provider/raywhite/2017-08-22/17/commaus_25780_2017-08-22_16-35-21_2335817.xml
18344830,/data/provider/raywhite/2017-12-05/18/commaus_26836_2017-12-05_17-35-16_2574842.xml
BCC11756910,/data/provider/raywhite/2017-09-18/11/commaus_27739_2017-09-18_10-35-33_2391219.xml
BGN20587,/data/provider/raywhite/2017-08-29/07/commaus_27209_2017-08-29_06-35-19_2348250.xml
VSA18202823,/data/provider/raywhite/2017-12-19/10/commaus_24911_2017-12-19_07-35-25_2600718.xml
CNI18017698,/data/provider/raywhite/2017-12-24/02/commaus_23108_2017-12-24_01-35-29_2608681.xml
10920425,/data/provider/raywhite/2017-09-25/18/commaus_25735_2017-09-25_17-35-13_2408243.xml
NWC17968064,/data/provider/raywhite/2017-12-18/07/commaus_26591_2017-12-18_06-35-27_2598357.xml
PAU17908598,/data/provider/raywhite/2017-11-30/05/commaus_25401_2017-11-30_04-35-17_2562345.xml
16535866,/data/provider/raywhite/2017-12-03/22/commaus_26320_2017-12-03_21-35-13_2568978.xml
SCA18123070,/data/provider/raywhite/2017-10-26/16/commaus_25158_2017-10-26_15-35-24_2479658.xml
CMT8939519,/data/provider/raywhite/2017-12-15/07/commaus_25210_2017-12-15_06-35-24_2594586.xml
17836052,/data/provider/raywhite/2017-11-07/22/commaus_25753_2017-11-07_21-35-14_2507405.xml
HLN17245831,/data/provider/raywhite/2017-10-18/14/commaus_26988_2017-10-18_12-35-38_2459707.xml
18455451,/data/provider/raywhite/2017-12-22/12/commaus_26836_2017-12-22_11-35-23_2607519.xml
CTN18024258,/data/provider/raywhite/2017-12-24/02/commaus_25480_2017-12-24_01-35-27_2608672.xml
10290290,/data/provider/raywhite/2017-12-07/16/commaus_25686_2017-12-07_15-35-24_2580015.xml
WMM9570646,/data/provider/raywhite/2017-12-18/02/commaus_24556_2017-12-18_01-36-03_2598022.xml
LWT20802,/data/provider/raywhite/2017-12-22/07/commaus_26791_2017-12-22_06-35-22_2606735.xml
MOR17936822,/data/provider/raywhite/2017-10-18/14/commaus_26015_2017-10-18_09-35-38_2458958.xml
11108089,/data/provider/raywhite/2017-11-27/21/commaus_26836_2017-11-27_20-35-14_2556181.xml
MGB21441,/data/provider/raywhite/2017-09-27/05/commaus_26867_2017-09-27_04-35-14_2411372.xml
BGN20579,/data/provider/raywhite/2017-10-19/14/commaus_27209_2017-10-19_08-35-24_2461561.xml
18359341,/data/provider/raywhite/2017-12-13/23/commaus_25686_2017-12-13_22-35-15_2591870.xml
CRG17987389,/data/provider/raywhite/2017-12-19/14/commaus_23323_2017-12-19_13-35-34_2601924.xml
ALA17442635,/data/provider/raywhite/2017-09-04/07/commaus_17138_2017-09-04_06-35-17_2360193.xml
10870044,/data/provider/raywhite/2017-08-25/18/commaus_26836_2017-08-25_17-35-14_2343290.xml
CHH17736023,/data/provider/raywhite/2017-12-21/02/commaus_28671_2017-12-21_01-35-19_2604443.xml
11204875,/data/provider/raywhite/2017-12-05/16/commaus_26638_2017-12-05_15-35-17_2574617.xml
MLD18241021,/data/provider/raywhite/2017-12-21/09/commaus_23550_2017-12-21_08-35-25_2605067.xml
BGN20578,/data/provider/raywhite/2017-10-20/12/commaus_27209_2017-10-20_10-35-27_2464813.xml
17939187,/data/provider/raywhite/2017-12-08/20/commaus_26320_2017-12-08_19-35-14_2582481.xml
BGN20576,/data/provider/raywhite/2017-10-19/14/commaus_27209_2017-10-19_08-35-24_2461561.xml
10717994,/data/provider/raywhite/2017-12-11/10/commaus_26638_2017-12-11_09-35-25_2585372.xml
CTS18079620,/data/provider/raywhite/2017-11-22/11/commaus_24640_2017-11-22_10-35-39_2543786.xml
17617444,/data/provider/raywhite/2017-09-15/18/commaus_25753_2017-09-15_17-35-16_2388166.xml
ETE17583121,/data/provider/raywhite/2017-08-29/17/commaus_28443_2017-08-29_16-35-15_2350572.xml
16978994,/data/provider/raywhite/2017-12-21/19/commaus_26638_2017-12-21_18-35-15_2606420.xml
PTL9248406,/data/provider/raywhite/2017-10-20/12/commaus_26982_2017-10-20_09-35-34_2464629.xml
16978978,/data/provider/raywhite/2017-12-21/19/commaus_26638_2017-12-21_18-35-15_2606420.xml
KAA22652,/data/provider/raywhite/2017-12-21/06/commaus_23602_2017-12-21_05-35-19_2604712.xml
18083907,/data/provider/raywhite/2017-10-18/18/commaus_25740_2017-10-18_17-35-17_2460554.xml
HVN20347,/data/provider/raywhite/2017-10-25/05/commaus_28123_2017-10-25_04-35-19_2473989.xml
NBC18116747,/data/provider/raywhite/2017-12-21/13/commaus_24600_2017-12-21_12-35-22_2605802.xml
LWT20817,/data/provider/raywhite/2017-12-15/03/commaus_26791_2017-12-15_02-35-15_2594429.xml
18234330,/data/provider/raywhite/2017-11-16/14/commaus_25813_2017-11-16_13-35-30_2530341.xml
KAA22656,/data/provider/raywhite/2017-12-22/01/commaus_23602_2017-12-22_00-35-14_2606464.xml
10698191,/data/provider/raywhite/2017-12-19/11/commaus_26638_2017-12-19_10-35-38_2601393.xml
17617406,/data/provider/raywhite/2017-09-15/18/commaus_25753_2017-09-15_17-35-16_2388166.xml
18164781,/data/provider/raywhite/2017-12-07/11/commaus_26836_2017-12-07_10-35-28_2578894.xml
REK7429503,/data/provider/raywhite/2017-10-23/15/commaus_24746_2017-10-23_14-35-29_2470333.xml
8874768,/data/provider/raywhite/2017-12-04/18/commaus_26836_2017-12-04_17-35-16_2572038.xml
MRI5543080,/data/provider/raywhite/2017-12-18/09/commaus_23514_2017-12-18_08-35-49_2598838.xml
PRM17732631,/data/provider/raywhite/2017-11-11/07/commaus_24694_2017-11-11_06-35-18_2516540.xml
18271394,/data/provider/raywhite/2017-12-14/10/commaus_25835_2017-12-14_09-35-22_2592847.xml
17961008,/data/provider/raywhite/2017-11-22/13/commaus_26458_2017-11-22_12-35-29_2544267.xml
BIB16850215,/data/provider/raywhite/2017-09-24/02/commaus_26645_2017-09-24_01-37-30_2404751.xml
10857018,/data/provider/raywhite/2017-12-02/15/commaus_25819_2017-12-02_14-35-18_2567960.xml
11042555,/data/provider/raywhite/2017-09-21/14/commaus_26320_2017-09-21_13-35-21_2400412.xml
17592104,/data/provider/raywhite/2017-11-23/12/commaus_26836_2017-11-23_11-35-22_2547023.xml
ITY17779093,/data/provider/raywhite/2017-09-26/15/commaus_27675_2017-09-26_14-35-19_2410514.xml
LWT20825,/data/provider/raywhite/2017-12-23/03/commaus_26791_2017-12-23_02-35-16_2608241.xml
18083914,/data/provider/raywhite/2017-10-18/18/commaus_25740_2017-10-18_17-35-17_2460554.xml
OAT3152590,/data/provider/raywhite/2017-12-22/10/commaus_23535_2017-12-22_09-35-39_2607233.xml
LWT20827,/data/provider/raywhite/2017-12-22/07/commaus_26791_2017-12-22_06-35-22_2606735.xml
CMT17170221,/data/provider/raywhite/2017-09-26/14/commaus_25210_2017-09-26_13-35-26_2410332.xml
LWT20828,/data/provider/raywhite/2017-12-22/07/commaus_26791_2017-12-22_06-35-22_2606735.xml
18083911,/data/provider/raywhite/2017-10-18/18/commaus_25740_2017-10-18_17-35-17_2460554.xml
18083912,/data/provider/raywhite/2017-12-05/15/commaus_26638_2017-12-05_14-35-32_2574529.xml
SUR17623500,/data/provider/raywhite/2017-09-05/10/commaus_27752_2017-09-05_09-35-45_2363816.xml
18083913,/data/provider/raywhite/2017-12-05/16/commaus_26638_2017-12-05_15-35-17_2574617.xml
NRC17003353,/data/provider/raywhite/2017-09-05/07/commaus_27410_2017-09-05_06-35-17_2363002.xml
9828888,/data/provider/raywhite/2017-11-21/19/commaus_25735_2017-11-21_18-35-15_2542122.xml
WST21514,/data/provider/raywhite/2017-12-15/06/commaus_26650_2017-12-15_05-35-19_2594500.xml
TRR10030001,/data/provider/raywhite/2017-10-20/12/commaus_24517_2017-10-20_09-35-32_2464606.xml
SMR17842271,/data/provider/raywhite/2017-08-29/10/commaus_26281_2017-08-29_09-35-33_2348886.xml
MNS18259611,/data/provider/raywhite/2017-12-21/14/commaus_26752_2017-12-21_13-35-28_2606005.xml
VMB18222398,/data/provider/raywhite/2017-12-21/02/commaus_25063_2017-12-21_01-35-24_2604498.xml
SAM17995591,/data/provider/raywhite/2017-12-21/02/commaus_26014_2017-12-21_01-35-29_2604604.xml
MNG21360,/data/provider/raywhite/2017-10-17/05/commaus_23605_2017-10-17_04-35-17_2455012.xml
10846063,/data/provider/raywhite/2017-11-20/19/commaus_25735_2017-11-20_18-35-19_2539228.xml
17745307,/data/provider/raywhite/2017-12-16/21/commaus_26836_2017-12-16_20-35-14_2597006.xml
CNI11043539,/data/provider/raywhite/2017-09-04/07/commaus_23108_2017-09-04_06-35-18_2360211.xml
17836025,/data/provider/raywhite/2017-12-16/12/commaus_26311_2017-12-16_11-35-17_2596777.xml
NRG17880331,/data/provider/raywhite/2017-09-01/16/commaus_23263_2017-09-01_15-35-20_2358019.xml
QEL17844553,/data/provider/raywhite/2017-12-24/02/commaus_23026_2017-12-24_01-35-41_2608851.xml
NCF17168284,/data/provider/raywhite/2017-10-18/15/commaus_28587_2017-10-18_14-35-28_2460188.xml
SPT16992239,/data/provider/raywhite/2017-12-17/02/commaus_27661_2017-12-17_01-36-34_2597415.xml
CVM18079729,/data/provider/raywhite/2017-12-14/11/commaus_24871_2017-12-14_10-35-41_2593225.xml
15680990,/data/provider/raywhite/2017-12-12/14/commaus_25835_2017-12-12_13-35-32_2588964.xml
QMO18022812,/data/provider/raywhite/2017-12-19/10/commaus_24625_2017-12-19_09-35-22_2601102.xml
17729043,/data/provider/raywhite/2017-12-09/20/commaus_26458_2017-12-09_19-35-14_2583200.xml
RDA17792692,/data/provider/raywhite/2017-10-23/11/commaus_23869_2017-10-23_07-35-38_2468467.xml
KLB6493649,/data/provider/raywhite/2017-10-19/14/commaus_23182_2017-10-19_10-35-34_2462183.xml
GRK8473939,/data/provider/raywhite/2017-10-19/14/commaus_24635_2017-10-19_13-35-16_2462712.xml
CLN3022594,/data/provider/raywhite/2017-10-19/14/commaus_24249_2017-10-19_08-35-30_2461641.xml
17976194,/data/provider/raywhite/2017-09-25/14/commaus_25779_2017-09-25_13-35-20_2407469.xml
CMT9751703,/data/provider/raywhite/2017-12-21/07/commaus_25210_2017-12-21_06-35-24_2604776.xml
EPS22719,/data/provider/raywhite/2017-11-14/13/commaus_26934_2017-11-14_12-35-45_2523954.xml
WNT17851123,/data/provider/raywhite/2017-08-30/08/commaus_23110_2017-08-30_07-35-29_2351190.xml
17068374,/data/provider/raywhite/2017-08-23/17/commaus_26638_2017-08-23_16-35-21_2338425.xml
CSP9258028,/data/provider/raywhite/2017-10-17/14/commaus_26068_2017-10-17_13-35-37_2457073.xml
R2-1019699,/data/provider/raywhite/2017-12-22/09/commaus_25345_2017-12-22_08-35-29_2607064.xml
SVN17996601,/data/provider/raywhite/2017-12-24/02/commaus_27458_2017-12-24_01-35-41_2608852.xml
10498150,/data/provider/raywhite/2017-11-10/19/commaus_26638_2017-11-10_18-35-14_2516323.xml
LWT20842,/data/provider/raywhite/2017-12-24/17/commaus_26791_2017-12-24_16-35-14_2609020.xml
OKL17369103,/data/provider/raywhite/2017-10-20/12/commaus_23207_2017-10-20_10-35-32_2464885.xml
13485873,/data/provider/raywhite/2017-12-13/13/commaus_26638_2017-12-13_12-35-22_2591094.xml
10510260,/data/provider/raywhite/2017-11-21/10/commaus_25819_2017-11-21_09-35-51_2540472.xml
NBL13480143,/data/provider/raywhite/2017-10-22/02/commaus_28375_2017-10-22_01-37-37_2467516.xml
17096203,/data/provider/raywhite/2017-12-18/19/commaus_26458_2017-12-18_18-35-14_2600344.xml
TAM17943520,/data/provider/raywhite/2017-12-11/12/commaus_25677_2017-12-11_11-35-26_2585913.xml
MTE17401215,/data/provider/raywhite/2017-08-29/14/commaus_24843_2017-08-29_13-35-41_2350055.xml
17617481,/data/provider/raywhite/2017-09-15/18/commaus_25753_2017-09-15_17-35-16_2388166.xml
16961327,/data/provider/raywhite/2017-11-23/11/commaus_26320_2017-11-23_10-35-41_2546942.xml
LAK18130035,/data/provider/raywhite/2017-12-17/02/commaus_25752_2017-12-17_01-35-47_2597168.xml
18164734,/data/provider/raywhite/2017-12-11/18/commaus_25819_2017-12-11_17-35-19_2587069.xml
YEP18054600,/data/provider/raywhite/2017-12-27/10/commaus_25962_2017-12-27_09-35-17_2609452.xml
MRL16070566,/data/provider/raywhite/2017-12-27/12/commaus_23400_2017-12-27_11-35-18_2609566.xml
PLY18285582,/data/provider/raywhite/2017-12-18/15/commaus_23160_2017-12-18_14-09-49_2600021.xml
11100613,/data/provider/raywhite/2017-10-25/16/commaus_26320_2017-10-25_15-35-19_2476462.xml
10468477,/data/provider/raywhite/2017-09-23/15/commaus_26638_2017-09-23_14-35-14_2404159.xml
NGR18191704,/data/provider/raywhite/2017-12-22/07/commaus_27125_2017-12-22_06-35-28_2606795.xml
LAV1820485,/data/provider/raywhite/2017-12-24/02/commaus_23402_2017-12-24_01-35-35_2608751.xml
NBL17854936,/data/provider/raywhite/2017-09-21/10/commaus_28375_2017-09-21_09-35-28_2399549.xml
LLN17375575,/data/provider/raywhite/2017-09-26/14/commaus_27852_2017-09-26_13-35-29_2410382.xml
10846080,/data/provider/raywhite/2017-11-20/14/commaus_25735_2017-11-20_13-35-18_2538438.xml
SUR9363336,/data/provider/raywhite/2017-08-23/10/commaus_27752_2017-08-23_09-35-33_2336790.xml
11100614,/data/provider/raywhite/2017-10-25/16/commaus_26320_2017-10-25_15-35-19_2476462.xml
10530660,/data/provider/raywhite/2017-12-21/00/commaus_25788_2017-12-20_23-35-14_2604398.xml
SUH10628528,/data/provider/raywhite/2017-12-17/02/commaus_25964_2017-12-17_01-36-37_2597433.xml
NWF10518798,/data/provider/raywhite/2017-12-17/02/commaus_25434_2017-12-17_01-36-33_2597410.xml
RGN16977010,/data/provider/raywhite/2017-09-26/09/commaus_27401_2017-09-26_08-35-27_2408901.xml
CTM18333747,/data/provider/raywhite/2017-12-06/07/commaus_26532_2017-12-06_06-35-25_2575273.xml
BTT18436896,/data/provider/raywhite/2017-12-21/06/commaus_25379_2017-12-21_05-35-18_2604704.xml
11086524,/data/provider/raywhite/2017-09-26/12/commaus_26638_2017-09-26_11-35-24_2409750.xml
17887787,/data/provider/raywhite/2017-12-03/22/commaus_26320_2017-12-03_21-35-13_2568978.xml
SHD17623641,/data/provider/raywhite/2017-10-12/10/commaus_27789_2017-10-12_09-35-38_2445745.xml
TRO18128870,/data/provider/raywhite/2017-12-19/15/commaus_26659_2017-12-19_14-35-25_2602077.xml
FAI17990778,/data/provider/raywhite/2017-09-28/13/commaus_24575_2017-09-28_12-35-29_2415926.xml
17730182,/data/provider/raywhite/2017-09-25/15/commaus_25735_2017-09-25_14-35-22_2407737.xml
MRS17576458,/data/provider/raywhite/2017-10-23/15/commaus_24941_2017-10-23_14-35-25_2470291.xml
WAH18024646,/data/provider/raywhite/2017-12-21/02/commaus_27247_2017-12-21_01-35-28_2604565.xml
10870072,/data/provider/raywhite/2017-12-02/10/commaus_25819_2017-12-02_09-35-18_2567682.xml
BCC17838907,/data/provider/raywhite/2017-10-27/16/commaus_27739_2017-10-27_15-35-22_2482309.xml
SRC17740662,/data/provider/raywhite/2017-12-01/09/commaus_26038_2017-12-01_08-35-35_2565814.xml
PTY20187,/data/provider/raywhite/2017-09-04/13/commaus_27699_2017-09-04_12-35-34_2361771.xml
PTY20186,/data/provider/raywhite/2017-10-09/06/commaus_27699_2017-10-09_05-35-18_2435792.xml
SPA17878060,/data/provider/raywhite/2017-09-01/11/commaus_26576_2017-09-01_10-35-20_2357060.xml
SCA18123010,/data/provider/raywhite/2017-10-25/15/commaus_25158_2017-10-25_14-35-19_2476204.xml
17617448,/data/provider/raywhite/2017-09-15/18/commaus_25753_2017-09-15_17-35-16_2388166.xml
EIG11040133,/data/provider/raywhite/2017-12-24/02/commaus_23060_2017-12-24_01-35-21_2608620.xml
ETE11235344,/data/provider/raywhite/2017-09-07/16/commaus_28443_2017-09-07_15-35-22_2370397.xml
PTY20185,/data/provider/raywhite/2017-09-04/13/commaus_27699_2017-09-04_12-35-34_2361771.xml
17360032,/data/provider/raywhite/2017-10-24/10/commaus_25913_2017-10-24_09-35-28_2471896.xml
SAM17737588,/data/provider/raywhite/2017-10-19/14/commaus_26014_2017-10-19_13-35-30_2462903.xml
ASP18232568,/data/provider/raywhite/2017-12-25/04/commaus_26180_2017-12-25_03-35-14_2609090.xml
PPL17793902,/data/provider/raywhite/2017-10-19/14/commaus_27652_2017-10-19_13-35-30_2462892.xml
